CAMPUS,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"014906052","AUDIE MURPHY MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906025","BELL COUNTY JUV DET CTR","N","BELL","014","KILLEEN ISD","07 - 10","S"," "," ","12"
"014906113","BELLAIRE EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906125","BROOKHAVEN EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906002","C E ELLISON H S","N","BELL","014","KILLEEN ISD","09 - 12","S"," "," ","12"
"014906124","CEDAR VALLEY EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906053","CHARLES E PATTERSON MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906116","CLARKE EL","N","BELL","014","KILLEEN ISD","PK - 03","E"," "," ","12"
"014906123","CLEAR CREEK EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906102","CLIFTON PARK EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906117","DUNCAN EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906103","EAST WARD EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906046","EASTERN HILLS MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906100","EL ALTER LEARNING CENTER","N","BELL","014","KILLEEN ISD","01 - 05","E"," "," ","12"
"014906104","FOWLER EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906004","GATEWAY H S","N","BELL","014","KILLEEN ISD","09 - 12","S"," "," ","12"
"014906009","GATEWAY MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906105","HARKER HEIGHTS EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906007","HARKER HEIGHTS H S","N","BELL","014","KILLEEN ISD","09 - 12","S"," "," ","12"
"014906119","HAY BRANCH EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906138","HAYNES EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906131","IDUMA EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906130","IRA CROSS JR EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906001","KILLEEN H S","N","BELL","014","KILLEEN ISD","09 - 12","S"," "," ","12"
"014906026","KILLEEN JJAEP","N","BELL","014","KILLEEN ISD","06 - 10","B"," "," ","12"
"014906049","LIBERTY HILL MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906050","LIVE OAK RIDGE MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906044","MANOR MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906129","MAXDALE EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906108","MEADOWS EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906022","METROPLEX SCHOOL","N","BELL","014","KILLEEN ISD","PK - 11","B"," "," ","12"
"014906128","MONTAGUE VILLAGE EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906121","MOUNTAIN VIEW EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906042","NOLAN MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906115","NOLANVILLE EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906132","OVETA CULP HOBBY EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906048","PALO ALTO MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906006","PATHWAYS ACADEMIC CAMPUS","N","BELL","014","KILLEEN ISD","09 - 12","S"," "," ","12"
"014906109","PEEBLES EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906110","PERSHING PARK EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906043","RANCIER MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906122","REECES CREEK EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906137","RICHARD E CAVAZOS EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906008","ROBERT M SHOEMAKER H S","N","BELL","014","KILLEEN ISD","09 - 12","S"," "," ","12"
"014906135","SAEGERT EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906136","SKIPCHA EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906045","SMITH MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906111","SUGAR LOAF EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906133","TIMBER RIDGE EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906127","TRIMMIER EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906051","UNION GROVE MIDDLE","N","BELL","014","KILLEEN ISD","06 - 08","M"," "," ","12"
"014906126","VENABLE VILLAGE EL","N","BELL","014","KILLEEN ISD","EE - 05","E"," "," ","12"
"014906112","WEST WARD EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"014906120","WILLOW SPRINGS EL","N","BELL","014","KILLEEN ISD","PK - 05","E"," "," ","12"
"137901041","GILLETT INT","N","KLEBERG","137","KINGSVILLE ISD","05 - 06","M"," "," ","02"
"137901001","H M KING H S","N","KLEBERG","137","KINGSVILLE ISD","09 - 12","S"," "," ","02"
"137901109","HARREL EL","N","KLEBERG","137","KINGSVILLE ISD","PK - 04","E"," "," ","02"
"137901105","HARVEY EL","N","KLEBERG","137","KINGSVILLE ISD","EE - 04","E"," "," ","02"
"137901106","KLEBERG EL","N","KLEBERG","137","KINGSVILLE ISD","PK - 04","E"," "," ","02"
"137901042","MEMORIAL MIDDLE","N","KLEBERG","137","KINGSVILLE ISD","07 - 08","M"," "," ","02"
"137901110","PEREZ EL","N","KLEBERG","137","KINGSVILLE ISD","PK - 04","E"," "," ","02"
"227820042","KIPP AUSTIN ACADEMY OF ARTS & LETT","Y","TRAVIS","227","KIPP AUSTIN PUBLIC SCHOOLS INC","05 - 07","M"," "," ","13"
"227820041","KIPP AUSTIN COLLEGE PREP","Y","TRAVIS","227","KIPP AUSTIN PUBLIC SCHOOLS INC","05 - 08","M"," "," ","13"
"227820001","KIPP AUSTIN COLLEGIATE","Y","TRAVIS","227","KIPP AUSTIN PUBLIC SCHOOLS INC","09 - 12","S"," "," ","13"
"227820101","KIPP AUSTIN COMUNIDAD","Y","TRAVIS","227","KIPP AUSTIN PUBLIC SCHOOLS INC","KG - 01","E"," "," ","13"
"227820102","KIPP AUSTIN CONNECTIONS EL","Y","TRAVIS","227","KIPP AUSTIN PUBLIC SCHOOLS INC","KG - KG","E"," "," ","13"
"101813041","KIPP 3D ACADEMY","Y","HARRIS","101","KIPP INC CHARTER","06 - 08","M"," "," ","04"
"101813001","KIPP ACADEMY MIDDLE","Y","HARRIS","101","KIPP INC CHARTER","05 - 08","M"," "," ","04"
"101813109","KIPP EAST END","Y","HARRIS","101","KIPP INC CHARTER","PK - 05","E"," "," ","04"
"101813004","KIPP GENERATIONS COLLEGIATE","Y","HARRIS","101","KIPP INC CHARTER","09 - 09","S"," "," ","04"
"101813003","KIPP HOUSTON H S","Y","HARRIS","101","KIPP INC CHARTER","09 - 12","S"," "," ","04"
"101813044","KIPP INTREPID PREPARATORY SCHOOL","Y","HARRIS","101","KIPP INC CHARTER","06 - 08","M"," "," ","04"
"101813111","KIPP LEGACY PREPARATORY SCHOOL","Y","HARRIS","101","KIPP INC CHARTER","KG - 01","E"," "," ","04"
"101813106","KIPP NE LOWER SCHOOL DREAM","Y","HARRIS","101","KIPP INC CHARTER","PK - 05","E"," "," ","04"
"101813110","KIPP NORTH FOREST LOWER GIRLS SCHO","Y","HARRIS","101","KIPP INC CHARTER","05 - 05","E"," "," ","04"
"101813108","KIPP NORTH FOREST LOWER SCHOOL","Y","HARRIS","101","KIPP INC CHARTER","05 - 05","E"," "," ","04"
"101813043","KIPP POLARIS ACADEMY FOR BOYS","Y","HARRIS","101","KIPP INC CHARTER","06 - 08","M"," "," ","04"
"101813107","KIPP SHARP COLLEGE PREP","Y","HARRIS","101","KIPP INC CHARTER","PK - 04","E"," "," ","04"
"101813042","KIPP SHARPSTOWN COLLEGE PREPARATOR","Y","HARRIS","101","KIPP INC CHARTER","05 - 08","M"," "," ","04"
"101813105","KIPP SHINE PREP","Y","HARRIS","101","KIPP INC CHARTER","PK - 04","E"," "," ","04"
"101813045","KIPP VOYAGE ACADEMY FOR GIRLS","Y","HARRIS","101","KIPP INC CHARTER","06 - 07","M"," "," ","04"
"015826041","KIPP ASPIRE ACADEMY","Y","BEXAR","015","KIPP SAN ANTONIO","05 - 08","M"," "," ","20"
"015826042","KIPP CAMINO ACADEMY","Y","BEXAR","015","KIPP SAN ANTONIO","05 - 06","M"," "," ","20"
"015826001","KIPP UNIVERSITY PREP H S","Y","BEXAR","015","KIPP SAN ANTONIO","09 - 11","S"," "," ","20"
"101860001","KIPP 3RD WARD SCHOOL","Y","HARRIS","101","KIPP SOUTHEAST HOUSTON","KG - 05","E"," "," ","04"
"101860003","KIPP LIBERATION COLLEGE PREP","Y","HARRIS","101","KIPP SOUTHEAST HOUSTON","06 - 08","M"," "," ","04"
"101860004","KIPP SPIRIT COLLEGE PREP","Y","HARRIS","101","KIPP SOUTHEAST HOUSTON","06 - 08","M"," "," ","04"
"101860005","KIPP SUNNYSIDE H S","Y","HARRIS","101","KIPP SOUTHEAST HOUSTON","09 - 10","S"," "," ","04"
"101860002","KIPP SUNNYSIDE SCHOOL","Y","HARRIS","101","KIPP SOUTHEAST HOUSTON","KG - 05","E"," "," ","04"
"057837041","KIPP TRUTH ACADEMY","Y","DALLAS","057","KIPP TRUTH ACADEMY","05 - 08","M"," "," ","10"
"121905103","KIRBYVILLE EL","N","JASPER","121","KIRBYVILLE CISD","EE - 06","E"," "," ","05"
"121905001","KIRBYVILLE H S","N","JASPER","121","KIRBYVILLE CISD","09 - 12","S"," "," ","05"
"121905041","KIRBYVILLE J H","N","JASPER","121","KIRBYVILLE CISD","07 - 08","M"," "," ","05"
"101915107","BENFER EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915124","BENIGNUS EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915127","BLACKSHEAR EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915109","BRILL EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915046","DOERRE INT","N","HARRIS","101","KLEIN ISD","06 - 08","M"," "," ","04"
"101915110","EHRHARDT EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915118","EILAND EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915105","EPPS ISLAND EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915125","FRANK EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915104","GREENWOOD FOREST EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915037","HARRIS CO JJAEP","N","HARRIS","101","KLEIN ISD","04 - 12","B"," "," ","04"
"101915120","HASSLER EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915103","HAUDE EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915042","HILDEBRANDT INT","N","HARRIS","101","KLEIN ISD","06 - 08","M"," "," ","04"
"101915108","KAISER EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915045","KLEB INT","N","HARRIS","101","KLEIN ISD","06 - 08","M"," "," ","04"
"101915038","KLEIN ANNEX","N","HARRIS","101","KLEIN ISD","04 - 12","B"," "," ","04"
"101915004","KLEIN COLLINS H S","N","HARRIS","101","KLEIN ISD","09 - 12","S"," "," ","04"
"101915002","KLEIN FOREST H S","N","HARRIS","101","KLEIN ISD","09 - 12","S"," "," ","04"
"101915001","KLEIN H S","N","HARRIS","101","KLEIN ISD","09 - 12","S"," "," ","04"
"101915041","KLEIN INT","N","HARRIS","101","KLEIN ISD","06 - 08","M"," "," ","04"
"101915003","KLEIN OAK H S","N","HARRIS","101","KLEIN ISD","09 - 12","S"," "," ","04"
"101915117","KLENK EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915101","KOHRVILLE EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915113","KRAHN EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915121","KREINHOP EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915048","KRIMMEL INTERMED","N","HARRIS","101","KLEIN ISD","06 - 08","M"," "," ","04"
"101915115","KUEHNLE EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915111","LEMM EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915122","MCDOUGLE ELEMENTARY","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915123","METZLER EL","N","HARRIS","101","KLEIN ISD","EE - 05","E"," "," ","04"
"101915116","MITTELSTADT EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915126","MUELLER EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915112","NITSCH EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915102","NORTHAMPTON EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915114","ROTH EL","N","HARRIS","101","KLEIN ISD","PK - 05","E"," "," ","04"
"101915047","SCHINDEWOLF INTERMEDIATE SCHOOL","N","HARRIS","101","KLEIN ISD","06 - 08","M"," "," ","04"
