CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"007905103","MZ","PLEASANTON EL","N","ATASCOSA","007","E","PLEASANTON ISD","03 - 04","E"," "," ","20"
"007905001"," ","PLEASANTON H S","N","ATASCOSA","007","A","PLEASANTON ISD","09 - 12","S"," "," ","20"
"007905104","MN","PLEASANTON INTERMEDIATE","N","ATASCOSA","007","R","PLEASANTON ISD","03 - 06","E"," "," ","20"
"007905005"," ","PLEASANTON ISD SCHOOL OF CHOICE","N","ATASCOSA","007","X","PLEASANTON ISD","10 - 12","S"," "," ","20"
"007905041"," ","PLEASANTON J H","N","ATASCOSA","007","R","PLEASANTON ISD","07 - 08","M"," "," ","20"
"007905105"," ","PLEASANTON PRIMARY","N","ATASCOSA","007","E","PLEASANTON ISD","EE - 02","E","007905103","PLEASANTON EL","20"
"117904002"," ","C H A M P S","N","HUTCHINSON","117","1","PLEMONS-STINNETT-PHILLIPS CISD","10 - 12","S"," "," ","16"
"117904101","EWMNX","WEST TEXAS EL","N","HUTCHINSON","117","E","PLEMONS-STINNETT-PHILLIPS CISD","PK - 05","E"," "," ","16"
"117904001","RJ","WEST TEXAS H S","N","HUTCHINSON","117","R","PLEMONS-STINNETT-PHILLIPS CISD","09 - 12","S"," "," ","16"
"117904041","WNS","WEST TEXAS MIDDLE","N","HUTCHINSON","117","R","PLEMONS-STINNETT-PHILLIPS CISD","06 - 08","M"," "," ","16"
"031909101","NY","DERRY EL","N","CAMERON","031","R","POINT ISABEL ISD","03 - 05","E"," "," ","01"
"031909102"," ","GARRIGA EL","N","CAMERON","031","R","POINT ISABEL ISD","EE - 02","E","031909101","DERRY EL","01"
"031909001","DJS","PORT ISABEL H S","N","CAMERON","031","A","POINT ISABEL ISD","09 - 12","S"," "," ","01"
"031909041","WNS","PORT ISABEL J H","N","CAMERON","031","E","POINT ISABEL ISD","06 - 08","M"," "," ","01"
"061906101","WNX","PONDER EL","N","DENTON","061","R","PONDER ISD","EE - 05","E"," "," ","11"
"061906001","RVJS","PONDER H S","N","DENTON","061","R","PONDER ISD","09 - 12","S"," "," ","11"
"061906041","NS","PONDER J H","N","DENTON","061","R","PONDER ISD","06 - 08","M"," "," ","11"
"184901101","M","POOLVILLE EL","N","PARKER","184","R","POOLVILLE ISD","EE - 05","E"," "," ","11"
"184901001"," ","POOLVILLE H S","N","PARKER","184","R","POOLVILLE ISD","09 - 12","S"," "," ","11"
"184901041","AS","POOLVILLE JUNIOR HIGH","N","PARKER","184","R","POOLVILLE ISD","06 - 08","M"," "," ","11"
"015801003"," ","CESAR E CHAVEZ ACADEMY","Y","BEXAR","015","1","POR VIDA ACADEMY","09 - 12","S"," "," ","20"
"015801002"," ","CORPUS CHRISTI COLLEGE PREP H S","Y","BEXAR","015","A","POR VIDA ACADEMY","09 - 12","S"," "," ","20"
"015801001","R","POR VIDA ACADEMY CHARTER H S","Y","BEXAR","015","1","POR VIDA ACADEMY","09 - 12","S"," "," ","20"
"178908041","WNS","BRUNDRETT MIDDLE","N","NUECES","178","R","PORT ARANSAS ISD","06 - 08","M"," "," ","02"
"178908101","WMN","OLSEN EL","N","NUECES","178","R","PORT ARANSAS ISD","PK - 05","E"," "," ","02"
"178908001","PUVJS","PORT ARANSAS H S","N","NUECES","178","R","PORT ARANSAS ISD","09 - 12","S"," "," ","02"
"123907044","WSX","AUSTIN MIDDLE SCHOOL","N","JEFFERSON","123","A","PORT ARTHUR ISD","06 - 08","M"," "," ","05"
"123907102","X","DEQUEEN EL","N","JEFFERSON","123","R","PORT ARTHUR ISD","PK - 05","E"," "," ","05"
"123907113","NX","DOWLING EL","N","JEFFERSON","123","A","PORT ARTHUR ISD","PK - 05","E"," "," ","05"
"123907041","Z","EDISON MIDDLE","N","JEFFERSON","123","A","PORT ARTHUR ISD","06 - 08","M"," "," ","05"
"123907103","Y","HOUSTON EL","N","JEFFERSON","123","A","PORT ARTHUR ISD","PK - 05","E"," "," ","05"
"123907007"," ","JEFFERSON CO YOUTH ACAD","N","JEFFERSON","123","X","PORT ARTHUR ISD","06 - 11","B"," "," ","05"
"123907105","N","LEE EL","N","JEFFERSON","123","A","PORT ARTHUR ISD","PK - 05","E"," "," ","05"
"123907009"," ","MEMORIAL HIGH SCHOOL","N","JEFFERSON","123","A","PORT ARTHUR ISD","09 - 12","S"," "," ","05"
"123907108","N","TRAVIS EL","N","JEFFERSON","123","R","PORT ARTHUR ISD","PK - 05","E"," "," ","05"
"123907109","WZ","TYRRELL EL","N","JEFFERSON","123","R","PORT ARTHUR ISD","PK - 05","E"," "," ","05"
"123907111"," ","WHEATLEY SCHOOL OF EARLY CHILDHOOD","N","JEFFERSON","123","X","PORT ARTHUR ISD","EE - KG","E"," "," ","05"
"123907043","SY","WILSON TECHNOLOGY THEME SCHOOL PRE","N","JEFFERSON","123","R","PORT ARTHUR ISD","PK - 08","E"," "," ","05"
"123908002"," ","ALTER SCH","N","JEFFERSON","123","X","PORT NECHES-GROVES ISD","06 - 11","B"," "," ","05"
"123908101","N","GROVES EL","N","JEFFERSON","123","E","PORT NECHES-GROVES ISD","04 - 05","E"," "," ","05"
"123908041"," ","GROVES MIDDLE","N","JEFFERSON","123","R","PORT NECHES-GROVES ISD","06 - 08","M"," "," ","05"
"123908003"," ","JEFFERSON CO J J A E P","N","JEFFERSON","123","X","PORT NECHES-GROVES ISD","10 - 11","S"," "," ","05"
"123908102","N","PORT NECHES EL","N","JEFFERSON","123","E","PORT NECHES-GROVES ISD","04 - 05","E"," "," ","05"
"123908042","EW","PORT NECHES MIDDLE","N","JEFFERSON","123","R","PORT NECHES-GROVES ISD","06 - 08","M"," "," ","05"
"123908001","JS","PORT NECHES-GROVES H S","N","JEFFERSON","123","R","PORT NECHES-GROVES ISD","09 - 12","S"," "," ","05"
"123908110"," ","PRE SCHOOL CTR","N","JEFFERSON","123","X","PORT NECHES-GROVES ISD","EE - PK","E"," "," ","05"
"123908103","EM","RIDGEWOOD EL","N","JEFFERSON","123","E","PORT NECHES-GROVES ISD","KG - 03","E"," "," ","05"
"123908104","E","TAFT EL","N","JEFFERSON","123","E","PORT NECHES-GROVES ISD","KG - 03","E"," "," ","05"
"123908105","EM","VAN BUREN EL","N","JEFFERSON","123","E","PORT NECHES-GROVES ISD","KG - 03","E"," "," ","05"
"123908107","EM","WOODCREST EL","N","JEFFERSON","123","R","PORT NECHES-GROVES ISD","KG - 03","E"," "," ","05"
"015814001"," ","POSITIVE SOLUTIONS CHARTER","Y","BEXAR","015","2","POSITIVE SOLUTIONS CHARTER SCHOOL","09 - 12","S"," "," ","20"
"085902002","AV","GARZA CO DETENTION & RESIDENT FACI","N","GARZA","085","1","POST ISD","07 - 11","S"," "," ","17"
"085902101","N","POST EL","N","GARZA","085","E","POST ISD","PK - 05","E"," "," ","17"
"085902001","RJS","POST H S","N","GARZA","085","R","POST ISD","09 - 12","S"," "," ","17"
"085902041","WY","POST MIDDLE","N","GARZA","085","A","POST ISD","06 - 08","M"," "," ","17"
"007906003"," ","ATASCOSA CO JUVENILE UNIT","N","ATASCOSA","007","X","POTEET ISD","08 - 10","S"," "," ","20"
"007906101"," ","POTEET EL","N","ATASCOSA","007","E","POTEET ISD","EE - 03","E"," "," ","20"
"007906001","RU","POTEET H S","N","ATASCOSA","007","A","POTEET ISD","09 - 12","S"," "," ","20"
"007906102"," ","POTEET INT","N","ATASCOSA","007","R","POTEET ISD","04 - 05","E"," "," ","20"
"007906041","X","POTEET J H","N","ATASCOSA","007","A","POTEET ISD","06 - 08","M"," "," ","20"
"247904002"," ","FLORESVILLE ED ALTER CTR","N","WILSON","247","X","POTH ISD","06 - 06","M"," "," ","20"
"247904101","W","POTH EL","N","WILSON","247","R","POTH ISD","PK - 05","E"," "," ","20"
"247904001","UVJS","POTH H S","N","WILSON","247","R","POTH ISD","09 - 12","S"," "," ","20"
"247904041","EWNSZ","POTH J H","N","WILSON","247","R","POTH ISD","06 - 08","M"," "," ","20"
"247904003"," ","WILSON CO J J A E P","N","WILSON","247","X","POTH ISD","09 - 09","S"," "," ","20"
"091913101","E","POTTSBORO EL","N","GRAYSON","091","E","POTTSBORO ISD","EE - 03","E"," "," ","10"
"091913001","VJS","POTTSBORO H S","N","GRAYSON","091","E","POTTSBORO ISD","09 - 12","S"," "," ","10"
"091913105","N","POTTSBORO INT","N","GRAYSON","091","R","POTTSBORO ISD","04 - 05","E"," "," ","10"
"091913041","WNS","POTTSBORO MIDDLE","N","GRAYSON","091","E","POTTSBORO ISD","06 - 08","M"," "," ","10"
"028906001","ARUS","PRAIRIE LEA SCHOOL","N","CALDWELL","028","A","PRAIRIE LEA ISD","PK - 12","B"," "," ","13"
"169909101","AEWMNZ","PRAIRIE VALLEY EL","N","MONTAGUE","169","E","PRAIRIE VALLEY ISD","PK - 05","E"," "," ","09"
"169909001","AUVJEWMSY","PRAIRIE VALLEY H S","N","MONTAGUE","169","E","PRAIRIE VALLEY ISD","06 - 12","B"," "," ","09"
"139912101","EMNX","BLOSSOM EL","N","LAMAR","139","E","PRAIRILAND ISD","PK - 05","E"," "," ","08"
"139912102","AEN","DEPORT ELEM","N","LAMAR","139","E","PRAIRILAND ISD","EE - 05","E"," "," ","08"
"139912001","VJS","PRAIRILAND H S","N","LAMAR","139","R","PRAIRILAND ISD","09 - 12","S"," "," ","08"
"139912041","EWNS","PRAIRILAND JR HIGH","N","LAMAR","139","R","PRAIRILAND ISD","06 - 08","M"," "," ","08"
"125905101","Z","PREMONT CENTRAL EL","N","JIM WELLS","125","A","PREMONT ISD","PK - 05","E"," "," ","02"
"125905001"," ","PREMONT H S","N","JIM WELLS","125","A","PREMONT ISD","09 - 12","S"," "," ","02"
"125905041"," ","PREMONT J H","N","JIM WELLS","125","A","PREMONT ISD","06 - 08","M"," "," ","02"
"189902041","SY","LUCY REDE FRANCO MIDDLE","N","PRESIDIO","189","R","PRESIDIO ISD","07 - 09","M"," "," ","18"
"189902101","EN","PRESIDIO EL","N","PRESIDIO","189","R","PRESIDIO ISD","EE - 06","E"," "," ","18"
"189902001","P","PRESIDIO H S","N","PRESIDIO","189","R","PRESIDIO ISD","10 - 12","S"," "," ","18"
"167904001","ADRVJEWS","PRIDDY SCHOOL","N","MILLS","167","R","PRIDDY ISD","EE - 12","B"," "," ","12"
"043911041","WS","CLARK JR HIGH","N","COLLIN","043","R","PRINCETON ISD","07 - 08","M"," "," ","10"
"043911103","N","GODWIN EL","N","COLLIN","043","E","PRINCETON ISD","KG - 05","E"," "," ","10"
"043911104","NZ","HARPER EL","N","COLLIN","043","E","PRINCETON ISD","KG - 05","E"," "," ","10"
"043911102"," ","HUDDLESTON INTERMEDIATE","N","COLLIN","043","R","PRINCETON ISD","06 - 06","M"," "," ","10"
"043911101","EWMNZ","LACY ELEMENTARY","N","COLLIN","043","E","PRINCETON ISD","EE - 05","E"," "," ","10"
"043911001","JS","PRINCETON H S","N","COLLIN","043","R","PRINCETON ISD","09 - 12","S"," "," ","10"
"098903101","NS","PRINGLE-MORSE EL-J H","N","HANSFORD","098","E","PRINGLE-MORSE CISD","PK - 08","E"," "," ","16"
"108910041","SZ","DOROTHY THOMPSON MIDDLE","N","HIDALGO","108","A","PROGRESO ISD","06 - 08","M"," "," ","01"
"108910104","EWNY","NORTH EL","N","HIDALGO","108","R","PROGRESO ISD","PK - 05","E"," "," ","01"
"108910103"," ","PROGRESO EL EAST","N","HIDALGO","108","A","PROGRESO ISD","PK - 05","E"," "," ","01"
"108910102","WMY","PROGRESO EL WEST","N","HIDALGO","108","R","PROGRESO ISD","PK - 05","E"," "," ","01"
"108910001","DRVS","PROGRESO H S","N","HIDALGO","108","R","PROGRESO ISD","09 - 12","S"," "," ","01"
"108910003"," ","SCHOOL OF CHOICE","N","HIDALGO","108","1","PROGRESO ISD","09 - 11","S"," "," ","01"
"043912103","EWMNZ","JOHN A BAKER","N","COLLIN","043","E","PROSPER ISD","PK - 05","E"," "," ","10"
"043912102","EWMNY","JUDY RUCKER EL","N","COLLIN","043","E","PROSPER ISD","EE - 05","E"," "," ","10"
"043912041","AEWMX","LORENE ROGERS MIDDLE","N","COLLIN","043","R","PROSPER ISD","06 - 08","M"," "," ","10"
"043912001","APCRUVJS","PROSPER H S","N","COLLIN","043","R","PROSPER ISD","09 - 12","S"," "," ","10"
"043912101","WNY","R STEVE FOLSOM EL","N","COLLIN","043","E","PROSPER ISD","EE - 05","E"," "," ","10"
"099903001"," ","QUANAH H S","N","HARDEMAN","099","L","QUANAH ISD","09 - 12","S"," "," ","09"
"099903102","X","REAGAN EL","N","HARDEMAN","099","A","QUANAH ISD","EE - 06","E"," "," ","09"
"099903041","S","TRAVIS J H","N","HARDEMAN","099","R","QUANAH ISD","07 - 08","M"," "," ","09"
"034907101","WX","J K HILEMAN EL","N","CASS","034","E","QUEEN CITY ISD","EE - 04","E"," "," ","08"
"034907041","AW","MORRIS UPCHURCH MIDDLE","N","CASS","034","R","QUEEN CITY ISD","05 - 08","M"," "," ","08"
"034907001","UVJS","QUEEN CITY H S","N","CASS","034","R","QUEEN CITY ISD","09 - 12","S"," "," ","08"
"116908101"," ","A E BUTLER INT","N","HUNT","116","A","QUINLAN ISD","04 - 05","E"," "," ","10"
"116908041"," ","C B THOMPSON MIDDLE","N","HUNT","116","R","QUINLAN ISD","06 - 08","M"," "," ","10"
"116908102"," ","D C CANNON EL","N","HUNT","116","R","QUINLAN ISD","01 - 03","E"," "," ","10"
"116908103"," ","JOE MARTIN EARLY CHILDHOOD CTR","N","HUNT","116","X","QUINLAN ISD","EE - KG","E"," "," ","10"
"116908001","S","WH FORD H S","N","HUNT","116","A","QUINLAN ISD","09 - 12","S"," "," ","10"
"250904101","E","QUITMAN EL","N","WOOD","250","E","QUITMAN ISD","PK - 06","E"," "," ","07"
"250904001","ARVJ","QUITMAN H S","N","WOOD","250","R","QUITMAN ISD","09 - 12","S"," "," ","07"
"250904041","AEWS","QUITMAN J H","N","WOOD","250","R","QUITMAN ISD","07 - 08","M"," "," ","07"
"250904002"," ","WOOD CO ALTER","N","WOOD","250","1","QUITMAN ISD","10 - 12","S"," "," ","07"
"015815001"," ","RADIANCE ACADEMY OF LEARNING","Y","BEXAR","015","3","RADIANCE ACADEMY OF LEARNING","PK - PK","E"," "," ","20"
"015815104","A","RADIANCE ACADEMY OF LEARNING (ABUN","Y","BEXAR","015","1","RADIANCE ACADEMY OF LEARNING","KG - 06","E"," "," ","20"
"015815103"," ","RADIANCE ACADEMY OF LEARNING (DAYS","Y","BEXAR","015","1","RADIANCE ACADEMY OF LEARNING","PK - 06","E"," "," ","20"
"015815041","AWS","RADIANCE ACADEMY OF LEARNING (DEL","Y","BEXAR","015","1","RADIANCE ACADEMY OF LEARNING","06 - 11","B"," "," ","20"
"015815102","S","RADIANCE ACADEMY OF LEARNING (INTE","Y","BEXAR","015","1","RADIANCE ACADEMY OF LEARNING","PK - 08","E"," "," ","20"
"015815101","R","RADIANCE ACADEMY OF LEARNING (WEST","Y","BEXAR","015","1","RADIANCE ACADEMY OF LEARNING","PK - 12","B"," "," ","20"
"190903101","E","RAINS ELEMENTARY","N","RAINS","190","E","RAINS ISD","EE - 03","E"," "," ","07"
"190903001","ARUJS","RAINS H S","N","RAINS","190","E","RAINS ISD","09 - 12","S"," "," ","07"
"190903051","N","RAINS INTERMEDIATE","N","RAINS","190","E","RAINS ISD","04 - 05","E"," "," ","07"
"190903041","AEWSX","RAINS JR HIGH","N","RAINS","190","R","RAINS ISD","06 - 08","M"," "," ","07"
"054903102","N","RALLS EL","N","CROSBY","054","R","RALLS ISD","PK - 05","E"," "," ","17"
"054903001","RJ","RALLS H S","N","CROSBY","054","R","RALLS ISD","09 - 12","S"," "," ","17"
"054903041","W","RALLS MIDDLE","N","CROSBY","054","A","RALLS ISD","06 - 08","M"," "," ","17"
"054903002"," ","RECOVERY EDUCATION CAMPUS","N","CROSBY","054","1","RALLS ISD","11 - 12","S"," "," ","17"
"066005101","MN","RAMIREZ EL","N","DUVAL","066","R","RAMIREZ CSD","PK - 06","E"," "," ","02"
"234801001","AJ","RANCH ACADEMY","Y","VAN ZANDT","234","1","RANCH ACADEMY","08 - 12","S"," "," ","07"
"234801002"," ","RANCH ACADEMY - TYLER CAMPUS","Y","VAN ZANDT","234","2","RANCH ACADEMY","03 - 12","B"," "," ","07"
"015906101","AEWMNY","RANDOLPH EL","N","BEXAR","015","E","RANDOLPH FIELD ISD","EE - 05","E"," "," ","20"
"015906001","AUVJS","RANDOLPH H S","N","BEXAR","015","E","RANDOLPH FIELD ISD","09 - 12","S"," "," ","20"
"015906041","AEWNSY","RANDOLPH MIDDLE","N","BEXAR","015","E","RANDOLPH FIELD ISD","06 - 08","M"," "," ","20"
"067907101","WX","RANGER EL","N","EASTLAND","067","A","RANGER ISD","EE - 05","E"," "," ","14"
"067907001","RS","RANGER H S","N","EASTLAND","067","A","RANGER ISD","09 - 12","S"," "," ","14"
"067907041","W","RANGER MIDDLE","N","EASTLAND","067","R","RANGER ISD","06 - 08","M"," "," ","14"
"231902101"," ","JAMES D GOSSETT EL","N","UPTON","231","A","RANKIN ISD","PK - 07","E"," "," ","18"
"231902001","ARVJS","RANKIN H S","N","UPTON","231","R","RANKIN ISD","08 - 12","S"," "," ","18"
"161802101","AY","AUDRE AND BERNARD RAPOPORT ACADEMY","Y","MCLENNAN","161","E","RAPOPORT ACADEMY PUBLIC SCHOOL","PK - 04","E"," "," ","12"
"161802001","ADUVES","PAUL AND JANE MEYER PUBLIC H S","Y","MCLENNAN","161","E","RAPOPORT ACADEMY PUBLIC SCHOOL","09 - 12","S"," "," ","12"
"161802102","AEWNSY","QUINN CAMPUS PUBLIC MIDDLE SCHOOL","Y","MCLENNAN","161","E","RAPOPORT ACADEMY PUBLIC SCHOOL","05 - 08","M"," "," ","12"
"101806001","AVS","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","Y","HARRIS","101","R","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","PK - 12","B"," "," ","04"
"101806101","NZ","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","Y","HARRIS","101","A","RAUL YZAGUIRRE SCHOOL FOR SUCCESS","PK - 05","E"," "," ","04"
"236801001","AR","RAVEN SCHOOL","Y","WALKER","236","1","RAVEN SCHOOL","09 - 12","S"," "," ","06"
"245903041"," ","MYRA GREEN MIDDLE","N","WILLACY","245","A","RAYMONDVILLE ISD","06 - 08","M"," "," ","01"
"245903102"," ","PITTMAN EL","N","WILLACY","245","E","RAYMONDVILLE ISD","EE - 05","E"," "," ","01"
"245903001"," ","RAYMONDVILLE H S","N","WILLACY","245","L","RAYMONDVILLE ISD","09 - 12","S"," "," ","01"
"245903105","N","SMITH EL","N","WILLACY","245","R","RAYMONDVILLE ISD","PK - 05","E"," "," ","01"
"192901101"," ","REAGAN COUNTY EL","N","REAGAN","192","A","REAGAN COUNTY ISD","PK - 05","E"," "," ","18"
"192901001","RJ","REAGAN COUNTY H S","N","REAGAN","192","A","REAGAN COUNTY ISD","09 - 12","S"," "," ","18"
"192901041","A","REAGAN COUNTY MIDDLE","N","REAGAN","192","A","REAGAN COUNTY ISD","06 - 08","M"," "," ","18"
"057841001"," ","RECONCILIATION ACADEMY","Y","DALLAS","057","X","RECONCILIATION ACADEMY","PK - 02","E"," "," ","10"
"019911003"," ","NEW BOSTON DAEP","N","BOWIE","019","X","RED LICK ISD","04 - 04","E"," "," ","08"
"019911101","EWMX","RED LICK EL","N","BOWIE","019","E","RED LICK ISD","EE - 04","E"," "," ","08"
"019911041","AEWMNSY","RED LICK MIDDLE","N","BOWIE","019","E","RED LICK ISD","05 - 08","M"," "," ","08"
"070911103"," ","EASTRIDGE EL","N","ELLIS","070","R","RED OAK ISD","KG - 04","E"," "," ","10"
"070911101","MX","RED OAK EL","N","ELLIS","070","E","RED OAK ISD","EE - 04","E"," "," ","10"
"070911001","S","RED OAK H S","N","ELLIS","070","R","RED OAK ISD","09 - 12","S"," "," ","10"
"070911104"," ","RED OAK INT","N","ELLIS","070","R","RED OAK ISD","05 - 06","M"," "," ","10"
"070911041"," ","RED OAK J H","N","ELLIS","070","R","RED OAK ISD","07 - 08","M"," "," ","10"
"070911105"," ","SHIELDS EL","N","ELLIS","070","E","RED OAK ISD","KG - 04","E"," "," ","10"
"070911102"," ","WOODEN EL","N","ELLIS","070","E","RED OAK ISD","EE - 04","E"," "," ","10"
"019906101","EM","REDWATER EL","N","BOWIE","019","E","REDWATER ISD","EE - 03","E"," "," ","08"
"019906001","UVJ","REDWATER H S","N","BOWIE","019","R","REDWATER ISD","09 - 12","S"," "," ","08"
"019906041","WNS","REDWATER J H","N","BOWIE","019","R","REDWATER ISD","07 - 08","M"," "," ","08"
"019906102","N","REDWATER MIDDLE","N","BOWIE","019","E","REDWATER ISD","04 - 06","E"," "," ","08"
"196903103"," ","REFUGIO EL","N","REFUGIO","196","A","REFUGIO ISD","PK - 06","E"," "," ","03"
"196903001","VW","REFUGIO H S","N","REFUGIO","196","A","REFUGIO ISD","07 - 12","S"," "," ","03"
"221801027","DPUVJES","ISCHOOL H S","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","09 - 12","S"," "," ","14"
"221801001","JS","PREMIER H S OF ABILENE","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801013","JS","PREMIER H S OF AUSTIN","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","07 - 12","S"," "," ","14"
"221801002"," ","PREMIER H S OF BEAUMONT","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801003","RW","PREMIER H S OF BROWNSVILLE","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801032"," ","PREMIER H S OF CORPUS CHRISTI","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801007"," ","PREMIER H S OF DEL RIO","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801029","R","PREMIER H S OF EL PASO","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","09 - 12","S"," "," ","14"
"221801008","J","PREMIER H S OF FORT WORTH","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801035","S","PREMIER H S OF HUNTSVILLE","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","07 - 12","S"," "," ","14"
"221801009"," ","PREMIER H S OF LAREDO","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","09 - 12","S"," "," ","14"
"221801019"," ","PREMIER H S OF LINDALE","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","09 - 10","S"," "," ","14"
"221801010","RVJS","PREMIER H S OF LUBBOCK","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801012","R","PREMIER H S OF MIDLAND","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801016","R","PREMIER H S OF MISSION","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801036"," ","PREMIER H S OF NEW BRAUNFELS","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","09 - 12","S"," "," ","14"
"221801028","JS","PREMIER H S OF NORTH AUSTIN","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","09 - 12","S"," "," ","14"
"221801004","RW","PREMIER H S OF PALMVIEW","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801015","RVWS","PREMIER H S OF PHARR/MCALLEN","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801017"," ","PREMIER H S OF SAN ANTONIO","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801030","R","PREMIER H S OF SAN JUAN","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801018"," ","PREMIER H S OF TYLER","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","07 - 12","S"," "," ","14"
"221801021"," ","PREMIER H S OF WACO","Y","TAYLOR","221","1","RESPONSIVE EDUCATION SOLUTIONS","06 - 12","B"," "," ","14"
"221801034","EWNS","QUEST MIDDLE OF LEWISVILLE","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","06 - 08","M"," "," ","14"
"221801011","EMNS","VISTA ACADEMY OF AMARILLO","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","KG - 08","E"," "," ","14"
"221801023","EWMNY","VISTA ACADEMY OF CARROLLTON","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","KG - 06","E"," "," ","14"
"221801014","E","VISTA ACADEMY OF COPPELL","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","KG - 04","E"," "," ","14"
"221801006","MZ","VISTA ACADEMY OF DALLAS","Y","TAYLOR","221","R","RESPONSIVE EDUCATION SOLUTIONS","KG - 06","E"," "," ","14"
"221801026"," ","VISTA ACADEMY OF GARLAND","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","KG - 06","E"," "," ","14"
"221801020","EWMNZ","VISTA ACADEMY OF HICKORY CREEK","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","KG - 06","E"," "," ","14"
"221801005","J","VISTA ACADEMY OF HUNTSVILLE","Y","TAYLOR","221","A","RESPONSIVE EDUCATION SOLUTIONS","KG - 06","E"," "," ","14"
"221801033"," ","VISTA ACADEMY OF JASPER","Y","TAYLOR","221","E","RESPONSIVE EDUCATION SOLUTIONS","KG - 06","E"," "," ","14"
"221801024","E","VISTA ACADEMY OF LANCASTER","Y","TAYLOR","221","R","RESPONSIVE EDUCATION SOLUTIONS","KG - 03","E"," "," ","14"
"221801025","EWS","VISTA ACADEMY OF WILLIS","Y","TAYLOR","221","R","RESPONSIVE EDUCATION SOLUTIONS","KG - 08","E"," "," ","14"
"137902101","EWMX","RICARDO EL","N","KLEBERG","137","E","RICARDO ISD","PK - 04","E"," "," ","02"
"137902041","WZ","RICARDO MIDDLE","N","KLEBERG","137","E","RICARDO ISD","05 - 08","M"," "," ","02"
"045903105","N","EAGLE LAKE INT","N","COLORADO","045","A","RICE CISD","04 - 06","E"," "," ","03"
"045903106"," ","EAGLE LAKE PRI","N","COLORADO","045","A","RICE CISD","PK - 03","E"," "," ","03"
"045903103","EN","GARWOOD EL","N","COLORADO","045","R","RICE CISD","KG - 06","E"," "," ","03"
"045903001","J","RICE H S","N","COLORADO","045","A","RICE CISD","09 - 12","S"," "," ","03"
"045903043"," ","RICE JH","N","COLORADO","045","A","RICE CISD","07 - 08","M"," "," ","03"
"045903102","EMN","SHERIDAN EL","N","COLORADO","045","E","RICE CISD","PK - 06","E"," "," ","03"
"175911101","ANX","RICE EL","N","NAVARRO","175","R","RICE ISD","PK - 05","E"," "," ","12"
"175911001","AV","RICE H S","N","NAVARRO","175","R","RICE ISD","06 - 12","B"," "," ","12"
"188801001"," ","RICHARD MILBURN ACADEMY (AMARILLO)","Y","POTTER","188","1","RICHARD MILBURN ACADEMY (AMARILLO)","09 - 12","S"," "," ","16"
