DISTRICT,D20GR13N,D20GR13R,D30GR13N,D30GR13R,D40GR13N,D40GR13R,DA0GH13N,DA0GH13R,DA0GM13N,DA0GM13R,DA0GR13N,DA0GR13R,DB0GR13N,DB0GR13R,DH0GR13N,DH0GR13R,DI0GR13N,DI0GR13R,DPETALLC,DPETASIC,DPETASIP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETTWOC,DPETTWOP,DPETWHIC,DPETWHIP,DS0GR13N,DS0GR13R,DW0GR13N,DW0GR13R
"078901",0,0,0,0,0,0,19,86.4,3,13.6,22,100,1,4.5,6,27.3,0,0,222,3,1.4,8,3.6,0,0,141,63.5,68,30.6,0,0,1,0.5,81,36.5,0,0,102,45.9,3,1.4,140,63.1,4,18.2,15,68.2
"079901",22,1.6,80,5.6,0,0,1032,72.7,387,27.3,1419,100,294,20.7,586,41.3,2,0.1,27024,1585,5.9,5026,18.6,325,1.2,12861,47.6,12259,45.4,76,0.3,3785,14,14163,52.4,19,0.1,12983,48,398,1.5,7661,28.3,107,7.5,435,30.7
"079906",3,1.7,0,0,0,0,143,82.2,31,17.8,174,100,3,1.7,59,33.9,0,0,2825,12,0.4,106,3.8,10,0.3,1063,37.6,1217,43.1,7,0.2,300,10.6,1762,62.4,0,0,1177,41.7,33,1.2,1450,51.3,12,6.9,109,62.6
"079907",128,2.5,1211,23.9,8,0.2,4180,82.3,897,17.7,5077,100,1487,29.3,1056,20.8,58,1.1,70512,16148,22.9,20567,29.2,787,1.1,25285,35.9,18614,26.4,274,0.4,10607,15,45227,64.1,88,0.1,29494,41.8,1717,2.4,13104,18.6,294,5.8,1129,22.2
"079910",7,3.3,29,13.9,1,0.5,173,82.8,36,17.2,209,100,77,36.8,82,39.2,1,0.5,3479,276,7.9,1405,40.4,65,1.8,2400,69,1545,44.4,10,0.3,523,15,1079,31,3,0.1,1808,52,72,2.1,168,4.8,18,8.6,12,5.7
"080901",2,2.1,1,1.1,0,0,79,84,15,16,94,100,7,7.4,24,25.5,0,0,1646,18,1.1,77,4.7,18,1,910,55.3,418,25.4,5,0.3,170,10.3,736,44.7,0,0,678,41.2,51,3.1,1077,65.4,15,16,60,63.8
"081902",2,1.7,3,2.5,0,0,91,77.1,27,22.9,118,100,19,16.1,15,12.7,0,0,1762,18,1,286,16.2,6,0.3,866,49.1,373,21.2,8,0.5,115,6.5,896,50.9,3,0.2,683,38.8,42,2.4,1032,58.6,10,8.5,79,66.9
"081904",0,0,0,0,1,1.4,63,85.1,11,14.9,74,100,9,12.2,19,25.7,0,0,1270,3,0.2,179,14.1,19,1.4,681,53.6,334,26.3,6,0.5,72,5.7,589,46.4,1,0.1,536,42.2,24,1.9,723,56.9,9,12.2,45,60.8
"081905",0,0,0,0,0,0,36,76.6,11,23.4,47,100,4,8.5,6,12.8,0,0,492,3,0.6,70,14.2,7,1.3,261,53,71,14.4,0,0,7,1.4,231,47,0,0,242,49.2,9,1.8,339,68.9,11,23.4,37,78.7
"081906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,145,2,1.4,9,6.2,1,0.6,70,48.3,18,12.4,0,0,7,4.8,75,51.7,0,0,44,30.3,6,4.1,110,75.9,.,.,.,.
"082902",0,0,0,0,0,0,41,80.4,10,19.6,51,100,0,0,45,88.2,0,0,1006,5,0.5,1,0.1,21,1.9,800,79.5,914,90.9,0,0,48,4.8,206,20.5,0,0,679,67.5,1,0.1,85,8.4,8,15.7,6,11.8
"082903",1,0.8,0,0,0,0,93,74.4,32,25.6,125,100,0,0,109,87.2,1,0.8,2318,5,0.2,7,0.3,63,2.5,1993,86,2156,93,4,0.2,118,5.1,325,14,1,0,1759,75.9,3,0.1,142,6.1,20,16,14,11.2
"083901",1,2.6,0,0,0,0,25,65.8,13,34.2,38,100,2,5.3,28,73.7,0,0,590,1,0.2,48,8.1,2,0.3,377,63.9,473,80.2,1,0.2,122,20.7,213,36.1,0,0,369,62.5,1,0.2,66,11.2,9,23.7,7,18.4
"083902",0,0,0,0,0,0,13,100,0,0,13,100,0,0,3,23.1,0,0,118,0,0,2,1.7,3,2.3,64,54.2,69,58.5,0,0,10,8.5,54,45.8,0,0,45,38.1,0,0,47,39.8,2,15.4,10,76.9
"083903",0,0,1,0.7,0,0,106,71.1,43,28.9,149,100,0,0,56,37.6,1,0.7,2725,13,0.5,29,1.1,46,1.6,1279,46.9,1248,45.8,3,0.1,357,13.1,1446,53.1,3,0.1,1429,52.4,19,0.7,1410,51.7,16,10.7,91,61.1
"084801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,412,3,0.7,314,76.2,0,0,348,84.5,66,16,1,0.2,1,0.2,64,15.5,0,0,172,41.7,10,2.4,18,4.4,.,.,.,.
"084802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,708,3,0.4,78,11,0,0,601,84.9,483,68.2,5,0.7,197,27.8,107,15.1,0,0,395,55.8,17,2.4,122,17.2,.,.,.,.
"084804",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,320,7,2.2,198,61.9,0,0,290,90.6,85,26.6,1,0.3,0,0,30,9.4,0,0,17,5.3,4,1.3,25,7.8,.,.,.,.
"084805",0,0,0,0,0,0,10,100,0,0,10,100,3,30,1,10,0,0,418,4,1,220,52.6,0,0,323,77.3,114,27.3,1,0.2,30,7.2,95,22.7,0,0,255,61,6,1.4,73,17.5,1,10,6,60
"084901",11,2,18,3.2,2,0.4,399,71.6,158,28.4,557,100,81,14.5,244,43.8,0,0,9966,245,2.5,1681,16.9,179,1.7,6358,63.8,4703,47.2,35,0.4,1048,10.5,3608,36.2,9,0.1,4795,48.1,207,2.1,3086,31,47,8.4,201,36.1
"084902",5,1.1,13,2.8,0,0,371,80.8,88,19.2,459,100,111,24.2,177,38.6,14,3.1,6796,140,2.1,1621,23.9,243,3.3,5003,73.6,3054,44.9,46,0.7,1126,16.6,1793,26.4,9,0.1,2688,39.6,101,1.5,1825,26.9,29,6.3,139,30.3
"084903",0,0,0,0,0,0,13,59.1,9,40.9,22,100,0,0,5,22.7,0,0,148,2,1.4,3,2,3,1.5,95,64.2,11,7.4,0,0,0,0,53,35.8,0,0,70,47.3,12,8.1,120,81.1,4,18.2,17,77.3
"084904",1,0.7,1,0.7,0,0,123,81.5,28,18.5,151,100,117,77.5,24,15.9,0,0,2523,7,0.3,1745,69.2,58,1.7,1971,78.1,493,19.5,52,2.1,165,6.5,552,21.9,2,0.1,1370,54.3,33,1.3,191,7.6,21,13.9,8,5.3
"084906",6,1.6,1,0.3,1,0.3,265,72.8,99,27.2,364,100,71,19.5,136,37.4,1,0.3,6069,34,0.6,1209,19.9,210,3.2,4092,67.4,2593,42.7,54,0.9,424,7,1977,32.6,15,0.2,2660,43.8,55,0.9,2109,34.8,23,6.3,148,40.7
"084908",1,1.9,1,1.9,0,0,46,85.2,8,14.8,54,100,19,35.2,16,29.6,0,0,1528,6,0.4,704,46.1,67,4.1,1340,87.7,423,27.7,4,0.3,95,6.2,188,12.3,1,0.1,817,53.5,35,2.3,355,23.2,4,7.4,17,31.5
"084909",4,1.3,2,0.7,0,0,229,75.3,75,24.7,304,100,0,0,55,18.1,0,0,4606,30,0.7,19,0.4,79,1.6,1630,35.4,817,17.7,22,0.5,106,2.3,2976,64.6,5,0.1,1935,42,59,1.3,3654,79.3,25,8.2,243,79.9
"084910",58,2.1,306,10.9,5,0.2,2195,78.5,602,21.5,2797,100,231,8.3,623,22.3,5,0.2,39808,3920,9.8,3276,8.2,458,1.1,10944,27.5,11164,28,83,0.2,3670,9.2,28864,72.5,43,0.1,14537,36.5,1389,3.5,19933,50.1,179,6.4,1569,56.1
"084911",8,1.7,20,4.2,0,0,437,90.9,44,9.1,481,100,10,2.1,60,12.5,2,0.4,6045,366,6.1,122,2,16,0.3,514,8.5,929,15.4,19,0.3,147,2.4,5531,91.5,5,0.1,1244,20.6,119,2,4485,74.2,35,7.3,381,79.2
"085902",0,0,0,0,0,0,36,80,9,20,45,100,0,0,22,48.9,1,2.2,949,1,0.1,61,6.4,5,0.5,651,68.6,570,60.1,9,0.9,47,5,298,31.4,0,0,511,53.8,23,2.4,285,30,4,8.9,22,48.9
"085903",0,0,0,0,0,0,4,80,1,20,5,100,0,0,3,60,0,0,160,0,0,5,3.1,2,1.1,119,74.4,82,51.3,0,0,0,0,41,25.6,0,0,95,59.4,1,0.6,72,45,1,20,2,40
"086024",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,0,0,0,0,0,0,0,0,5,26.3,0,0,0,0,19,100,0,0,0,0,0,0,14,73.7,.,.,.,.
"086901",2,0.8,0,0,0,0,218,88.6,28,11.4,246,100,0,0,92,37.4,2,0.8,2933,10,0.3,3,0.1,73,2.3,1544,52.6,1364,46.5,5,0.2,355,12.1,1389,47.4,2,0.1,1370,46.7,31,1.1,1518,51.8,15,6.1,150,61
"086902",0,0,0,0,0,0,41,83.7,8,16.3,49,100,0,0,12,24.5,0,0,592,2,0.3,3,0.5,2,0.3,232,39.2,78,13.2,2,0.3,6,1,360,60.8,1,0.2,229,38.7,4,0.7,502,84.8,6,12.2,37,75.5
"087901",0,0,0,0,0,0,16,94.1,1,5.9,17,100,0,0,7,41.2,0,0,296,0,0,0,0,1,0.3,129,43.6,142,48,0,0,40,13.5,167,56.4,0,0,134,45.3,0,0,154,52,0,0,10,58.8
"088902",2,2.6,1,1.3,0,0,67,87,10,13,77,100,0,0,33,42.9,0,0,1344,3,0.2,66,4.9,40,2.7,649,48.3,633,47.1,3,0.2,31,2.3,695,51.7,1,0.1,520,38.7,31,2.3,607,45.2,5,6.5,41,53.2
"089901",2,1.2,0,0,0,0,132,81,31,19,163,100,12,7.4,83,50.9,0,0,2764,7,0.3,215,7.8,28,0.9,1954,70.7,1871,67.7,3,0.1,393,14.2,810,29.3,0,0,1382,50,9,0.3,659,23.8,15,9.2,66,40.5
"089903",1,2.2,0,0,0,0,39,86.7,6,13.3,45,100,0,0,33,73.3,0,0,1055,0,0,6,0.6,14,1.3,858,81.3,808,76.6,0,0,135,12.8,197,18.7,0,0,735,69.7,8,0.8,233,22.1,1,2.2,11,24.4
"089905",0,0,0,0,0,0,15,71.4,6,28.6,21,100,1,4.8,18,85.7,0,0,308,0,0,40,13,2,0.6,289,93.8,256,83.1,0,0,91,29.5,19,6.2,0,0,194,63,1,0.3,11,3.6,1,4.8,2,9.5
"090902",1,9.1,0,0,0,0,11,100,0,0,11,100,0,0,1,9.1,0,0,175,0,0,1,0.6,1,0.5,80,45.7,28,16,0,0,5,2.9,95,54.3,0,0,49,28,5,2.9,141,80.6,1,9.1,9,81.8
"090903",0,0,0,0,0,0,10,76.9,3,23.1,13,100,0,0,2,15.4,0,0,213,0,0,3,1.4,0,0,94,44.1,25,11.7,0,0,2,0.9,119,55.9,0,0,50,23.5,3,1.4,182,85.4,2,15.4,11,84.6
"090904",3,1.4,0,0,0,0,165,77.1,49,22.9,214,100,7,3.3,74,34.6,2,0.9,3736,9,0.2,116,3.1,39,1,2101,56.2,1645,44,23,0.6,576,15.4,1635,43.8,1,0,2070,55.4,84,2.2,1858,49.7,20,9.3,128,59.8
"090905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,0,0,1,2.2,0,0,5,10.9,9,19.6,0,0,0,0,41,89.1,0,0,0,0,1,2.2,35,76.1,.,.,.,.
"091901",0,0,0,0,0,0,31,77.5,9,22.5,40,100,0,0,1,2.5,0,0,780,0,0,4,0.5,3,0.4,289,37.1,46,5.9,16,2.1,1,0.1,491,62.9,3,0.4,165,21.2,31,4,680,87.2,8,20,39,97.5
"091902",0,0,0,0,0,0,32,88.9,4,11.1,36,100,1,2.8,3,8.3,0,0,516,0,0,14,2.7,2,0.3,213,41.3,72,14,1,0.2,19,3.7,303,58.7,0,0,207,40.1,8,1.6,421,81.6,2,5.6,32,88.9
"091903",9,3.2,2,0.7,0,0,192,68.1,90,31.9,282,100,25,8.9,28,9.9,9,3.2,4404,37,0.8,489,11.1,109,2.2,2865,65.1,722,16.4,110,2.5,222,5,1539,34.9,5,0.1,1815,41.2,257,5.8,2784,63.2,30,10.6,209,74.1
"091905",8,10.3,1,1.3,0,0,72,92.3,6,7.7,78,100,0,0,9,11.5,4,5.1,1056,6,0.6,4,0.4,14,1.3,469,44.4,138,13.1,18,1.7,39,3.7,587,55.6,3,0.3,396,37.5,33,3.1,854,80.9,8,10.3,56,71.8
"091906",5,1.5,9,2.6,0,0,264,77.6,76,22.4,340,100,56,16.5,90,26.5,9,2.6,7137,141,2,941,13.2,161,2.1,4707,66,2598,36.4,92,1.3,1245,17.4,2430,34,4,0.1,3737,52.4,374,5.2,2987,41.9,28,8.2,171,50.3
"091907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,295,3,1,1,0.3,2,0.7,164,55.6,86,29.2,5,1.7,28,9.5,131,44.4,0,0,94,31.9,4,1.4,196,66.4,.,.,.,.
"091908",2,2.1,4,4.2,0,0,88,91.7,8,8.3,96,100,4,4.2,14,14.6,2,2.1,1332,3,0.2,23,1.7,11,0.8,386,29,153,11.5,12,0.9,33,2.5,946,71,0,0,336,25.2,21,1.6,1120,84.1,8,8.3,70,72.9
"091909",0,0,0,0,0,0,67,79.8,17,20.2,84,100,0,0,3,3.6,1,1.2,1548,6,0.4,4,0.3,19,1.2,799,51.6,200,12.9,38,2.5,47,3,749,48.4,1,0.1,585,37.8,30,1.9,1269,82,8,9.5,80,95.2
"091910",0,0,0,0,0,0,28,57.1,21,42.9,49,100,2,4.1,2,4.1,0,0,797,3,0.4,42,5.3,8,0.9,370,46.4,80,10,2,0.3,18,2.3,427,53.6,0,0,255,32,37,4.6,633,79.4,11,22.4,45,91.8
"091913",5,6.2,0,0,0,0,70,86.4,11,13.6,81,100,0,0,5,6.2,3,3.7,1348,11,0.8,5,0.4,22,1.5,558,41.4,83,6.2,52,3.9,6,0.4,790,58.6,0,0,528,39.2,56,4.2,1141,84.6,6,7.4,68,84
"091914",2,3.3,0,0,0,0,54,88.5,7,11.5,61,100,0,0,5,8.2,0,0,870,0,0,5,0.6,6,0.6,441,50.7,67,7.7,15,1.7,25,2.9,429,49.3,0,0,220,25.3,37,4.3,746,85.7,8,13.1,54,88.5
"091917",2,2.5,0,0,0,0,67,84.8,12,15.2,79,100,0,0,11,13.9,0,0,764,5,0.7,5,0.7,2,0.2,246,32.2,170,22.3,12,1.6,57,7.5,518,67.8,0,0,211,27.6,24,3.1,548,71.7,9,11.4,66,83.5
"091918",4,6.7,0,0,0,0,47,78.3,13,21.7,60,100,1,1.7,1,1.7,2,3.3,718,2,0.3,12,1.7,1,0.1,338,47.1,31,4.3,5,0.7,6,0.8,380,52.9,2,0.3,186,25.9,30,4.2,636,88.6,8,13.3,52,86.7
"092801",3,4.2,0,0,0,0,63,88.7,8,11.3,71,100,0,0,11,15.5,0,0,173,0,0,10,5.8,0,0,51,29.5,27,15.6,1,0.6,0,0,122,70.5,0,0,133,76.9,7,4,128,74,1,1.4,57,80.3
"092901",8,6,2,1.5,0,0,115,85.8,19,14.2,134,100,37,27.6,11,8.2,2,1.5,1868,16,0.9,376,20.1,37,1.6,1233,66,292,15.6,4,0.2,96,5.1,635,34,1,0.1,917,49.1,104,5.6,1075,57.5,22,16.4,74,55.2
"092902",7,3.4,1,0.5,0,0,175,85.8,29,14.2,204,100,33,16.2,48,23.5,0,0,4011,42,1,653,16.3,55,1.3,2473,61.7,1185,29.5,38,0.9,628,15.7,1538,38.3,3,0.1,1853,46.2,150,3.7,1940,48.4,15,7.4,115,56.4
"092903",17,3.3,8,1.6,0,0,394,76.4,122,23.6,516,100,210,40.7,152,29.5,1,0.2,8601,111,1.3,3328,38.7,91,0.9,6012,69.9,3040,35.3,51,0.6,1396,16.2,2589,30.1,14,0.2,4202,48.9,243,2.8,1814,21.1,36,7,128,24.8
"092904",14,4.3,5,1.5,0,0,199,60.9,128,39.1,327,100,51,15.6,82,25.1,3,0.9,4624,53,1.1,952,20.6,96,1.9,2806,60.7,1282,27.7,13,0.3,650,14.1,1818,39.3,4,0.1,2232,48.3,112,2.4,2208,47.8,29,8.9,172,52.6
"092906",2,2.6,2,2.6,0,0,57,75,19,25,76,100,6,7.9,12,15.8,1,1.3,1354,6,0.4,85,6.3,15,1,611,45.1,251,18.5,7,0.5,102,7.5,743,54.9,0,0,519,38.3,46,3.4,959,70.8,5,6.6,53,69.7
"092907",6,6.3,0,0,0,0,79,83.2,16,16.8,95,100,2,2.1,4,4.2,0,0,1849,27,1.5,192,10.4,11,0.5,609,32.9,269,14.5,8,0.4,83,4.5,1240,67.1,5,0.3,530,28.7,44,2.4,1304,70.5,5,5.3,83,87.4
"092908",1,1.1,0,0,0,0,53,56.4,41,43.6,94,100,3,3.2,3,3.2,0,0,1414,12,0.8,37,2.6,11,0.7,497,35.1,101,7.1,12,0.8,17,1.2,917,64.9,0,0,265,18.7,43,3,1209,85.5,5,5.3,87,92.6
"093901",3,5.8,0,0,0,0,40,76.9,12,23.1,52,100,10,19.2,6,11.5,0,0,779,4,0.5,63,8.1,6,0.8,363,46.6,126,16.2,5,0.6,41,5.3,416,53.4,1,0.1,248,31.8,10,1.3,570,73.2,6,11.5,33,63.5
"093903",1,2.9,0,0,0,0,26,74.3,9,25.7,35,100,2,5.7,8,22.9,0,0,462,1,0.2,14,3,1,0.2,235,50.9,71,15.4,1,0.2,2,0.4,227,49.1,0,0,104,22.5,2,0.4,373,80.7,3,8.6,24,68.6
"093904",1,0.6,0,0,0,0,130,77.8,37,22.2,167,100,45,26.9,65,38.9,0,0,3056,10,0.3,746,24.4,116,3.6,2276,74.5,1438,47.1,5,0.2,519,17,780,25.5,0,0,2044,66.9,31,1,826,27,14,8.4,56,33.5
"093905",0,0,0,0,0,0,8,100,0,0,8,100,0,0,0,0,0,0,146,0,0,13,8.9,1,0.6,87,59.6,14,9.6,0,0,4,2.7,59,40.4,0,0,39,26.7,4,2.7,115,78.8,1,12.5,8,100
"094901",8,1.7,1,0.2,1,0.2,417,88.3,55,11.7,472,100,25,5.3,280,59.3,2,0.4,7386,47,0.6,406,5.5,207,2.5,5103,69.1,5042,68.3,11,0.1,707,9.6,2283,30.9,3,0,3748,50.7,62,0.8,1815,24.6,40,8.5,155,32.8
"094902",46,4.5,28,2.7,6,0.6,962,94.3,58,5.7,1020,100,134,13.1,367,36,4,0.4,14056,279,2,1563,11.1,136,0.9,3921,27.9,5399,38.4,54,0.4,449,3.2,10135,72.1,47,0.3,5338,38,674,4.8,6040,43,66,6.5,435,42.6
"094903",0,0,2,1.8,0,0,104,94.5,6,5.5,110,100,2,1.8,43,39.1,0,0,1687,8,0.5,24,1.4,25,1.5,654,38.8,724,42.9,4,0.2,37,2.2,1033,61.2,1,0.1,510,30.2,23,1.4,903,53.5,3,2.7,63,57.3
"094904",0,0,1,1.1,0,0,61,67,30,33,91,100,2,2.2,32,35.2,1,1.1,1338,5,0.4,25,1.9,19,1.3,548,41,484,36.2,7,0.5,55,4.1,790,59,1,0.1,505,37.7,31,2.3,785,58.7,3,3.3,55,60.4
"095901",1,2.2,0,0,0,0,40,88.9,5,11.1,45,100,1,2.2,21,46.7,0,0,765,1,0.1,9,1.2,10,1.2,444,58,439,57.4,3,0.4,20,2.6,321,42,0,0,398,52,10,1.3,303,39.6,3,6.7,22,48.9
"095902",0,0,0,0,0,0,6,100,0,0,6,100,0,0,3,50,0,0,122,1,0.8,0,0,3,2.1,94,77,73,59.8,0,0,5,4.1,28,23,0,0,43,35.2,0,0,48,39.3,1,16.7,3,50
"095903",0,0,0,0,0,0,23,71.9,9,28.1,32,100,5,15.6,19,59.4,0,0,673,3,0.4,12,1.8,2,0.3,496,73.7,464,68.9,3,0.4,54,8,177,26.3,0,0,252,37.4,10,1.5,181,26.9,7,21.9,8,25
"095904",0,0,0,0,0,0,16,84.2,3,15.8,19,100,0,0,13,68.4,0,0,279,0,0,4,1.4,3,1,207,74.2,221,79.2,0,0,33,11.8,72,25.8,1,0.4,132,47.3,1,0.4,52,18.6,3,15.8,6,31.6
"095905",4,1.3,2,0.6,0,0,234,74.3,81,25.7,315,100,11,3.5,230,73,2,0.6,5523,20,0.4,206,3.7,88,1.4,4382,79.3,4304,77.9,22,0.4,335,6.1,1141,20.7,5,0.1,3480,63,55,1,911,16.5,27,8.6,66,21
"096904",1,3.2,0,0,0,0,23,74.2,8,25.8,31,100,4,12.9,13,41.9,0,0,509,3,0.6,40,7.9,1,0.2,338,66.4,287,56.4,2,0.4,43,8.4,171,33.6,0,0,212,41.7,3,0.6,174,34.2,8,25.8,13,41.9
"096905",0,0,0,0,0,0,17,94.4,1,5.6,18,100,1,5.6,4,22.2,0,0,196,0,0,4,2,1,0.4,110,56.1,73,37.2,0,0,12,6.1,86,43.9,0,0,50,25.5,3,1.5,116,59.2,0,0,13,72.2
"097902",1,1.9,0,0,0,0,31,58.5,22,41.5,53,100,0,0,4,7.5,0,0,740,2,0.3,6,0.8,9,1.1,401,54.2,126,17,3,0.4,23,3.1,339,45.8,0,0,319,43.1,14,1.9,589,79.6,4,7.5,48,90.6
"097903",1,2.8,0,0,0,0,30,83.3,6,16.7,36,100,0,0,8,22.2,0,0,567,0,0,2,0.4,0,0,317,55.9,137,24.2,1,0.2,44,7.8,250,44.1,0,0,212,37.4,2,0.4,425,75,4,11.1,27,75
"098901",0,0,0,0,0,0,28,82.4,6,17.6,34,100,0,0,14,41.2,0,0,410,2,0.5,1,0.2,0,0,209,51,204,49.8,0,0,88,21.5,201,49,0,0,177,43.2,4,1,199,48.5,5,14.7,20,58.8
"098903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,120,0,0,0,0,0,0,53,44.2,31,25.8,0,0,14,11.7,67,55.8,0,0,49,40.8,1,0.8,88,73.3,.,.,.,.
"098904",1,2,1,2,0,0,41,82,9,18,50,100,1,2,33,66,0,0,879,6,0.7,0,0,2,0.2,491,55.9,575,65.4,1,0.1,195,22.2,388,44.1,0,0,470,53.5,7,0.8,290,33,7,14,14,28
"099902",0,0,0,0,0,0,17,85,3,15,20,100,2,10,6,30,1,5,206,1,0.5,3,1.5,3,1.5,171,83,65,31.6,2,1,37,18,35,17,0,0,115,55.8,9,4.4,126,61.2,1,5,11,55
"099903",1,3.3,0,0,0,0,23,76.7,7,23.3,30,100,2,6.7,7,23.3,0,0,540,7,1.3,32,5.9,4,0.7,418,77.4,163,30.2,1,0.2,5,0.9,122,22.6,0,0,202,37.4,25,4.6,312,57.8,7,23.3,20,66.7
"100903",0,0,0,0,0,0,65,86.7,10,13.3,75,100,12,16,1,1.3,1,1.3,1231,7,0.6,163,13.2,14,1,581,47.2,57,4.6,7,0.6,19,1.5,650,52.8,1,0.1,521,42.3,20,1.6,976,79.3,1,1.3,61,81.3
"100904",4,2.3,1,0.6,0,0,132,76.7,40,23.3,172,100,37,21.5,8,4.7,1,0.6,2736,12,0.4,496,18.1,124,4.1,1477,54,179,6.5,15,0.5,40,1.5,1259,46,3,0.1,1440,52.6,93,3.4,1938,70.8,12,7,121,70.3
"100905",0,0,0,0,0,0,96,84.2,18,15.8,114,100,25,21.9,7,6.1,0,0,2101,7,0.3,201,9.6,28,1.2,771,36.7,176,8.4,7,0.3,67,3.2,1330,63.3,0,0,738,35.1,25,1.2,1685,80.2,9,7.9,82,71.9
"100907",1,0.4,1,0.4,0,0,189,78.1,53,21.9,242,100,0,0,15,6.2,0,0,3817,39,1,11,0.3,40,1,1126,29.5,277,7.3,20,0.5,83,2.2,2691,70.5,2,0.1,1407,36.9,42,1.1,3426,89.8,13,5.4,225,93
"100908",0,0,0,0,0,0,31,86.1,5,13.9,36,100,0,0,0,0,1,2.8,577,0,0,1,0.2,1,0.2,280,48.5,15,2.6,5,0.9,2,0.3,297,51.5,0,0,310,53.7,10,1.7,546,94.6,4,11.1,35,97.2
"101801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,306,16,5.2,198,64.7,0,0,261,85.3,81,26.5,2,0.7,89,29.1,45,14.7,0,0,183,59.8,3,1,6,2,.,.,.,.
"101802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1013,1,0.1,5,0.5,0,0,984,97.1,1001,98.8,2,0.2,888,87.7,29,2.9,0,0,966,95.4,1,0.1,3,0.3,.,.,.,.
"101803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,430,0,0,43,10,0,0,106,24.7,114,26.5,0,0,18,4.2,324,75.3,0,0,139,32.3,13,3,260,60.5,.,.,.,.
"101804",0,0,0,0,0,0,84,90.3,9,9.7,93,100,1,1.1,92,98.9,0,0,648,0,0,8,1.2,0,0,607,93.7,635,98,1,0.2,252,38.9,41,6.3,0,0,562,86.7,0,0,4,0.6,7,7.5,0,0
"101805",0,0,0,0,0,0,20,100,0,0,20,100,12,60,8,40,0,0,758,1,0.1,563,74.3,0,0,743,98,182,24,5,0.7,143,18.9,15,2,0,0,435,57.4,4,0.5,3,0.4,2,10,0,0
"101806",0,0,0,0,0,0,43,75.4,14,24.6,57,100,0,0,57,100,0,0,1339,0,0,1,0.1,0,0,1299,97,1335,99.7,0,0,633,47.3,40,3,0,0,803,60,1,0.1,2,0.1,5,8.8,0,0
"101807",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,138,7,5.1,34,24.6,0,0,48,34.8,62,44.9,0,0,4,2.9,90,65.2,1,0.7,16,11.6,4,2.9,30,21.7,.,.,.,.
"101809",2,10,0,0,0,0,11,55,9,45,20,100,1,5,5,25,0,0,416,5,1.2,34,8.2,0,0,148,35.6,117,28.1,3,0.7,21,5,268,64.4,2,0.5,220,52.9,4,1,251,60.3,8,40,12,60
"101810",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,702,8,1.1,282,40.2,0,0,687,97.9,377,53.7,27,3.8,380,54.1,15,2.1,0,0,393,56,5,0.7,3,0.4,.,.,.,.
"101811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,429,3,0.7,212,49.4,0,0,429,100,174,40.6,0,0,62,14.5,0,0,0,0,429,100,5,1.2,35,8.2,.,.,.,.
"101813",2,1.7,2,1.7,0,0,121,100,0,0,121,100,9,7.4,107,88.4,0,0,9882,86,0.9,3620,36.6,0,0,8964,90.7,6015,60.9,46,0.5,2890,29.2,918,9.3,7,0.1,4665,47.2,55,0.6,53,0.5,2,1.7,1,0.8
"101814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1790,0,0,893,49.9,0,0,1776,99.2,853,47.7,4,0.2,641,35.8,14,0.8,0,0,865,48.3,3,0.2,37,2.1,.,.,.,.
"101815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,283,102,36,42,14.8,0,0,183,64.7,131,46.3,1,0.4,201,71,100,35.3,0,0,213,75.3,3,1.1,4,1.4,.,.,.,.
"101819",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,521,0,0,0,0,0,0,509,97.7,520,99.8,0,0,482,92.5,12,2.3,0,0,499,95.8,0,0,1,0.2,.,.,.,.
"101821",0,0,1,1.2,0,0,45,52.9,40,47.1,85,100,11,12.9,70,82.4,0,0,210,1,0.5,22,10.5,0,0,179,85.2,170,81,1,0.5,0,0,31,14.8,0,0,158,75.2,1,0.5,15,7.1,17,20,3,3.5
